,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-8.008880322447014,-8.016055961069325,-8.01814916575751,-8.018876751709612,-8.019176734397064,-8.019317698645915,-8.019392569450321,-8.019435659757729,-8.019461809414352,-8.019478134210747,-8.019488491900361,-8.019495117523395,-8.019499374890692,-8.019502112930502,-8.019503873885588,-8.019505004358075,-8.019505727083983,-8.019506187102294,-8.019506477622096,-8.019506661444822,-8.019506774706267,-8.019506845990135,-8.019506888861384,-8.019506915161179
1,-8.017879052683305,-8.019006720926004,-8.019264972326186,-8.019386928377818,-8.019442739921427,-8.019477332003566,-8.019494112193719,-8.019502155338303,-8.019505270453479,-8.019506463415778,-8.019506884609589,-8.01950702546394,-8.019507048968256,-8.019507046522294,-8.01950703196011,-8.019507007728325,-8.019506992847582,-8.019506975443846,-8.019506978219509,-8.019506956468668,-8.019506967064867,-8.019506953537592,-8.019506956907106,-8.019506947622972
2,-8.019000927735165,-8.019307535594796,-8.019456407811344,-8.0194725604286,-8.019510535476188,-8.019504395540249,-8.019507519990155,-8.01950687845661,-8.019507121471845,-8.019507099850223,-8.019507093827844,-8.01950705360931,-8.019507046752198,-8.019507049460286,-8.019507068035708,-8.01950696841038,-8.019507087795757,-8.019506977830472,-8.019506975745804,-8.019506963425759,-8.019506960933642,-8.01950695616916,-8.019506954341644,-8.019506952090683
3,-8.019262026312004,-8.019455028632091,-8.019472959719906,-8.019430716833712,-8.019504803207528,-8.019506319081138,-8.019506965739492,-8.019507048366927,-8.019507101401489,-8.01950709139185,-8.019507100678904,-8.019507041905198,-8.01950706241473,-8.019507089558847,-8.01950704037519,-8.019506825956908,-8.01950694366102,-8.019506958449647,-8.019506801152248,-8.019506957755494,-8.019506996294938,-8.019506979589996,-8.01950695085559,-8.019506952455128
4,-8.019384583864555,-8.019472460025275,-8.019420399225737,-8.019506064203556,-8.019506923033457,-8.019507030015003,-8.019507080000807,-8.019507127489812,-8.01950709546973,-8.019507102583235,-8.019507147689907,-8.019506991060718,-8.019507081671717,-8.019507058535513,-8.01950699155763,-8.019506988827988,-8.019506962823355,-8.01950695048623,-8.019506943696607,-8.01950695137781,-8.019506978912837,-8.019506994348403,-8.019506953535664,-8.019506951935822
5,-8.019441200220808,-8.019509801603492,-8.01950474473311,-8.019506921856053,-8.0195070385767,-8.019507112900243,-8.019507182003156,-8.019507102268712,-8.019507405638848,-8.019507068164055,-8.019507010375554,-8.019506546047635,-8.019506652354783,-8.019506804843491,-8.019506988868766,-8.019506991821704,-8.019507067161614,-8.01950694527252,-8.019506947211712,-8.019506947388463,-8.019506944504007,-8.019506947900773,-8.01950694913881,-8.019506949315257
6,-8.019476149965627,-8.019504412160543,-8.019506239661078,-8.019507029683039,-8.019507112421094,-8.019507189344909,-8.019507123894387,-8.019507060272025,-8.01950707619732,-8.019507045119852,-8.0195071374683,-8.01950665342177,-8.019506459234591,-8.019506607434105,-8.019506963023403,-8.01950710727062,-8.019506983079566,-8.019506948283835,-8.019506947395993,-8.019506947228585,-8.019506946137936,-8.019506949934113,-8.019506949354689,-8.019506949155282
7,-8.019493423179487,-8.019507477157733,-8.019506960371054,-8.019507079447493,-8.019507181598783,-8.019507123543455,-8.01950706723117,-8.019507078553726,-8.019507065993889,-8.019504472153422,-8.01950693851085,-8.019506813948917,-8.019506608061638,-8.019506496335858,-8.019506934097752,-8.01950694911317,-8.019506952386074,-8.019506946977502,-8.01950694912266,-8.019506946394042,-8.019506946695868,-8.019506949266319,-8.019506950099197,-8.019506948576955
8,-8.019501797980325,-8.019506881892728,-8.019507045691485,-8.019507125989211,-8.019507101973486,-8.01950705997228,-8.019507078539638,-8.019507069722813,-8.01950701272555,-8.019506957684484,-8.019506864215497,-8.019506920325265,-8.019506988905356,-8.0195069440054,-8.019506967719707,-8.019506953412064,-8.019506950474067,-8.019506938239546,-8.019506945177932,-8.019506946797042,-8.019506945812314,-8.019506947808273,-8.019506948155247,-8.01950694803357
9,-8.019505116414186,-8.019507118387157,-8.019507101034517,-8.019507095320892,-8.019507291664643,-8.01950707611787,-8.019507065857042,-8.019507012131859,-8.019506961169666,-8.019507084719551,-8.019506930611477,-8.019507082666356,-8.01950695968907,-8.019506959003712,-8.01950695557183,-8.019506926997204,-8.019506946691617,-8.019506947214719,-8.019506949723523,-8.019506947975934,-8.01950694841154,-8.019506948398176,-8.01950694806915,-8.01950694795809
10,-8.019506401313878,-8.019507099834003,-8.019507090966359,-8.019507102100256,-8.019507067486874,-8.01950704373683,-8.019218099173827,-8.019506957704102,-8.01950708136405,-8.019506935710623,-8.01950696616491,-8.01950696568384,-8.019506959015754,-8.01950695981383,-8.019506961316642,-8.01950694786774,-8.01950694731798,-8.019506946501277,-8.019506948391648,-8.019506948245033,-8.019506948398508,-8.019506948411784,-8.019506948012268,-8.019506948050413
11,-8.019506861035126,-8.019507093885174,-8.019507100650435,-8.019507136822364,-8.019507010910973,-8.019507132867725,-8.019506935600427,-8.019506860519982,-8.019506930590191,-8.019506966022199,-8.019506965684922,-8.01950696620463,-8.01950694685219,-8.019506961359923,-8.019506959548929,-8.019506947278362,-8.019506947774381,-8.019506949343993,-8.019506948268196,-8.019506948303675,-8.019506948272387,-8.019506948181641,-8.019506948102046,-8.019506947592692
12,-8.019507016883013,-8.019507053203357,-8.019507041499478,-8.01950698949807,-8.019506358870613,-8.019506644928928,-8.019506814334166,-8.019506918321126,-8.019507067216681,-8.019506965684384,-8.019506966041334,-8.019506948248386,-8.019506972901263,-8.01950700030321,-8.01950694902419,-8.019506949773092,-8.01950694900575,-8.019506948520858,-8.019506948315783,-8.019506948280469,-8.01950694834925,-8.019506948011838,-8.019506948148047,-8.019506947981817
13,-8.019507046410322,-8.019507045933567,-8.01950706178115,-8.019507081606418,-8.01950664073023,-8.01950943995899,-8.019506593716613,-8.019506987764492,-8.019506959061506,-8.019506958966709,-8.019506946785501,-8.019506972594487,-8.019507002039148,-8.019506967317906,-8.01950694981798,-8.019506949326198,-8.019506967873019,-8.019506948272644,-8.019506947903743,-8.019506944020895,-8.019506948126674,-8.01950694823828,-8.019506948267352,-8.019506948277002
14,-8.019507045925772,-8.019507046427872,-8.01950708906989,-8.019507057712746,-8.019506802717707,-8.0195065893625,-8.019505985306278,-8.019506944242934,-8.019506958966478,-8.019506959063632,-8.0195069612977,-8.019507000150185,-8.019506966881428,-8.019506950270163,-8.019506948422265,-8.019506942674347,-8.019506948618247,-8.019506948123135,-8.019506986007187,-8.019506947775538,-8.019506948363434,-8.019506948271776,-8.019506948280238,-8.019506948266901
15,-8.019507032097989,-8.019507064657587,-8.019507035584134,-8.019506985682561,-8.019506987630917,-8.019506962393738,-8.01950693347089,-8.019506967022751,-8.019506955608133,-8.019506961181817,-8.019506958464577,-8.019506948885152,-8.019506949812248,-8.019506948416984,-8.019506945559373,-8.019506947885892,-8.019506948171802,-8.019506947907729,-8.019506947996407,-8.019506948277174,-8.019506948244212,-8.019506948278066,-8.019506948271586,-8.019506948225127
16,-8.019507008240373,-8.01950696712584,-8.019506805189339,-8.01950698760781,-8.019506985804332,-8.0195070917581,-8.019506948753461,-8.019506953419727,-8.01950692308219,-8.019506947907605,-8.019506947271177,-8.019506949744608,-8.01950694927285,-8.019506942631436,-8.019506947882407,-8.01950694819267,-8.019506948066805,-8.019506948003688,-8.019506947867226,-8.01950694824583,-8.019506948263635,-8.019506948237831,-8.019506948329843,-8.019506947490742
17,-8.019506993253732,-8.019507093804819,-8.019506941861392,-8.019506962948034,-8.01950704660107,-8.019506976825538,-8.019506952241052,-8.019506950302324,-8.019506946612111,-8.019506947314797,-8.019506947801336,-8.01950694900959,-8.019506957951354,-8.01950694857791,-8.019506948171168,-8.019506948066226,-8.01950694800941,-8.019506948056499,-8.019506948316005,-8.019506948292078,-8.019506948240613,-8.0195069482782,-8.019506948525699,-8.019506949379345
18,-8.01950697587861,-8.01950697796514,-8.019506958168865,-8.01950694979379,-8.019506944949839,-8.01950694829091,-8.019506946933044,-8.019506937138402,-8.019506947187946,-8.019506946366624,-8.01950694931986,-8.019506948527967,-8.019506948270049,-8.019506948119973,-8.019506947893962,-8.019506948003647,-8.019506948056103,-8.019506948700606,-8.01950694829297,-8.019506948314813,-8.019506948625802,-8.019506948731443,-8.019506948972769,-8.01950694927359
19,-8.01950697825689,-8.019506976107825,-8.019506825994542,-8.019506943661154,-8.019506946966327,-8.019506947357028,-8.01950694917541,-8.019506945097753,-8.019506949571506,-8.019506948360657,-8.019506948259277,-8.01950694831478,-8.01950694792395,-8.019506966290914,-8.019506947994623,-8.01950694783792,-8.019506948312262,-8.019506948292817,-8.019506948500277,-8.019506949023162,-8.01950694873884,-8.01950694841052,-8.0195069496784,-8.019506949106217
20,-8.019506956888879,-8.019506963569416,-8.01950695766952,-8.01950695129502,-8.019506947329585,-8.019506947032392,-8.019506946311896,-8.019506946780114,-8.019506947983828,-8.01950694824351,-8.0195069482964,-8.019506948275202,-8.019506944303954,-8.019506947795872,-8.019506948271854,-8.019506948245153,-8.019506948292111,-8.019506948311406,-8.019506949022162,-8.019506948774271,-8.019506948846159,-8.01950694980227,-8.019506948784938,-8.019506949027363
21,-8.019506966930242,-8.01950696106276,-8.019507007139993,-8.019506979313391,-8.019506944549908,-8.019506946126187,-8.019506946626908,-8.019506945372838,-8.019506948402197,-8.019506948396863,-8.019506948270854,-8.019506948321371,-8.01950694812159,-8.019506948363897,-8.019506948244038,-8.019506948261492,-8.01950694823974,-8.019506948608262,-8.019506948738464,-8.019506948846075,-8.019506948564244,-8.019506949039114,-8.019506949035646,-8.01950694903899
22,-8.01950695375862,-8.019506956227275,-8.019506980420207,-8.01950700264412,-8.019506947845688,-8.019506949984109,-8.019506949258858,-8.01950694777142,-8.019506948396804,-8.019506948402238,-8.019506948183261,-8.019506948003063,-8.019506948228038,-8.01950694827052,-8.01950694827773,-8.01950694823771,-8.019506948273534,-8.019506948728232,-8.019506948215538,-8.019506949766722,-8.019506949038876,-8.019506949035687,-8.01950694903734,-8.019506949035891
23,-8.019506956882356,-8.019506954474577,-8.019506950802258,-8.019506953584454,-8.019506949112628,-8.019506949354092,-8.019506950179258,-8.01950694814341,-8.019506948061585,-8.01950694800813,-8.01950694810261,-8.019506948148987,-8.019506948263137,-8.01950694828009,-8.019506948270267,-8.019506948329845,-8.019506948531584,-8.019506948967141,-8.019506949680013,-8.019506948694216,-8.019506949035652,-8.019506949037279,-8.01950694903592,-8.019506949039004
